"rater","sad_structure","aid","leaf","estimate","file","actual"
"41","Amended-linear","Unaided after-training",37,67,319,71.28903148
"41","Amended-linear","Unaided after-training",39,33,273,24.16437499
"41","Amended-linear","Unaided after-training",40,24,85,18.61375399
"41","Amended-linear","Unaided after-training",41,7,158,4.85873659
"41","Amended-linear","Unaided after-training",43,96,192,95.30338916
"41","Amended-linear","Unaided after-training",44,57,166,50.86930753
"41","Amended-linear","Unaided after-training",45,37,220,35.22269604
"41","Amended-linear","Unaided after-training",46,54,190,57.03454048
"41","Amended-linear","Unaided after-training",47,8,33,5.085407953
"41","Amended-linear","Unaided after-training",48,53,60,49.67095426
"41","Amended-linear","Unaided after-training",49,12,36,6.558377493
"41","Amended-linear","Unaided after-training",50,97,305,93.93431574
"41","Amended-linear","Unaided no-training",1,95,4,88.67770757
"41","Amended-linear","Unaided no-training",2,15,11,37.94803072
"41","Amended-linear","Unaided no-training",3,100,305,93.93431574
"41","Amended-linear","Unaided no-training",4,95,302,92.71633417
"41","Amended-linear","Unaided no-training",5,95,304,93.81180033
"41","Amended-linear","Unaided no-training",6,30,5,33.37811929
"41","Amended-linear","Unaided no-training",7,50,308,67.39944707
"41","Amended-linear","Unaided no-training",8,10,21,12.55329039
"41","Amended-linear","Unaided no-training",9,95,306,93.63085336
"41","Amended-linear","Unaided no-training",10,10,36,6.558377493
"41","Amended-linear","Unaided no-training",11,80,310,70.05839109
"41","Amended-linear","Unaided no-training",12,10,31,9.809084419
"41","Amended-linear","Unaided no-training",13,10,33,5.085407953
"41","Amended-linear","Unaided no-training",14,15,46,8.211998943
"41","Amended-linear","Unaided no-training",15,50,9,57.84712957
"41","Amended-linear","Unaided no-training",16,35,51,21.5129421
"41","Amended-linear","Unaided no-training",17,50,60,49.67095426
"41","Amended-linear","Unaided no-training",18,45,303,50.03266092
"41","Amended-linear","Unaided no-training",19,40,39,36.83114208
"41","Amended-linear","Unaided no-training",20,35,50,19.98605386
"41","Amended-linear","Unaided no-training",21,10,70,10.24559966
"41","Amended-linear","Unaided no-training",22,55,35,48.4125778
"41","Amended-linear","Unaided no-training",23,5,95,2.574066669
"41","Amended-linear","Unaided no-training",24,100,192,95.30338916
"41","Amended-linear","Unaided no-training",25,85,313,66.15640197
"41","Amended-linear","Unaided no-training",26,60,316,49.05833397
"41","Amended-linear","Unaided no-training",27,5,75,4.138223769
"41","Amended-linear","Unaided no-training",28,30,85,18.61375399
"41","Amended-linear","Unaided no-training",29,15,103,16.69698532
"41","Amended-linear","Unaided no-training",31,25,110,30.5075162
"41","Amended-linear","Unaided no-training",32,45,156,20.12000915
"41","Amended-linear","Unaided no-training",33,15,168,11.81975862
"41","Amended-linear","Unaided no-training",34,90,153,77.4691826
"41","Amended-linear","Unaided no-training",35,10,158,4.85873659
"41","Amended-linear","Unaided no-training",36,60,166,50.86930753
"41","Amended-linear","Unaided no-training",38,60,190,57.03454048
"41","Amended-linear","Unaided no-training",39,20,187,13.14949391
"41","Amended-linear","Unaided no-training",40,45,220,35.22269604
"41","Amended-linear","Unaided no-training",41,50,229,43.01484344
"41","Amended-linear","Unaided no-training",42,30,223,32.025804
"41","Amended-linear","Unaided no-training",45,35,171,26.49543506
"41","Amended-linear","Unaided no-training",46,40,270,38.94135999
"41","Amended-linear","Unaided no-training",47,70,319,71.28903148
"41","Amended-linear","Unaided no-training",48,20,221,25.49189954
"41","Amended-linear","Unaided no-training",49,25,273,24.16437499
"41","Amended-linear","Unaided no-training",50,15,228,14.89705055
"42","Amended-linear","SAD-aided",1,91,302,92.71633417
"42","Amended-linear","SAD-aided",2,94,305,93.93431574
"42","Amended-linear","SAD-aided",3,78,4,88.67770757
"42","Amended-linear","SAD-aided",4,42,5,33.37811929
"42","Amended-linear","SAD-aided",5,33,11,37.94803072
"42","Amended-linear","SAD-aided",6,92,306,93.63085336
"42","Amended-linear","SAD-aided",7,91,304,93.81180033
"42","Amended-linear","SAD-aided",8,69,308,67.39944707
"42","Amended-linear","SAD-aided",9,11,21,12.55329039
"42","Amended-linear","SAD-aided",10,12,31,9.809084419
"42","Amended-linear","SAD-aided",11,13,33,5.085407953
"42","Amended-linear","SAD-aided",12,7,36,6.558377493
"42","Amended-linear","SAD-aided",13,27,39,36.83114208
"42","Amended-linear","SAD-aided",14,67,310,70.05839109
"42","Amended-linear","SAD-aided",15,16,46,8.211998943
"42","Amended-linear","SAD-aided",16,47,9,57.84712957
"42","Amended-linear","SAD-aided",17,22,50,19.98605386
"42","Amended-linear","SAD-aided",18,28,51,21.5129421
"42","Amended-linear","SAD-aided",19,43,35,48.4125778
"42","Amended-linear","SAD-aided",20,43,60,49.67095426
"42","Amended-linear","SAD-aided",21,38,303,50.03266092
"42","Amended-linear","SAD-aided",22,12,70,10.24559966
"42","Amended-linear","SAD-aided",23,8,75,4.138223769
"42","Amended-linear","SAD-aided",24,57,316,49.05833397
"42","Amended-linear","SAD-aided",25,23,313,66.15640197
"42","Amended-linear","SAD-aided",26,25,85,18.61375399
"42","Amended-linear","SAD-aided",27,95,192,95.30338916
"42","Amended-linear","SAD-aided",28,4,95,2.574066669
"42","Amended-linear","SAD-aided",29,13,103,16.69698532
"42","Amended-linear","SAD-aided",30,24,110,30.5075162
"42","Amended-linear","SAD-aided",31,72,153,77.4691826
"42","Amended-linear","SAD-aided",33,21,156,20.12000915
"42","Amended-linear","SAD-aided",34,8,158,4.85873659
"42","Amended-linear","SAD-aided",35,34,166,50.86930753
"42","Amended-linear","SAD-aided",36,18,168,11.81975862
"42","Amended-linear","SAD-aided",37,23,171,26.49543506
"42","Amended-linear","SAD-aided",39,16,187,13.14949391
"42","Amended-linear","SAD-aided",40,43,190,57.03454048
"42","Amended-linear","SAD-aided",41,39,229,43.01484344
"42","Amended-linear","SAD-aided",42,28,220,35.22269604
"42","Amended-linear","SAD-aided",43,27,221,25.49189954
"42","Amended-linear","SAD-aided",44,25,223,32.025804
"42","Amended-linear","SAD-aided",46,68,319,71.28903148
"42","Amended-linear","SAD-aided",47,14,228,14.89705055
"42","Amended-linear","SAD-aided",48,27,270,38.94135999
"42","Amended-linear","SAD-aided",49,28,273,24.16437499
"42","Amended-linear","Unaided after-training",1,31,5,33.37811929
"42","Amended-linear","Unaided after-training",2,87,306,93.63085336
"42","Amended-linear","Unaided after-training",3,22,50,19.98605386
"42","Amended-linear","Unaided after-training",4,17,31,9.809084419
"42","Amended-linear","Unaided after-training",5,38,303,50.03266092
"42","Amended-linear","Unaided after-training",6,17,187,13.14949391
"42","Amended-linear","Unaided after-training",7,29,221,25.49189954
"42","Amended-linear","Unaided after-training",8,87,302,92.71633417
"42","Amended-linear","Unaided after-training",9,52,9,57.84712957
"42","Amended-linear","Unaided after-training",10,7,75,4.138223769
"42","Amended-linear","Unaided after-training",11,26,156,20.12000915
"42","Amended-linear","Unaided after-training",12,84,304,93.81180033
"42","Amended-linear","Unaided after-training",13,77,4,88.67770757
"42","Amended-linear","Unaided after-training",14,12,21,12.55329039
"42","Amended-linear","Unaided after-training",15,22,228,14.89705055
"42","Amended-linear","Unaided after-training",16,34,171,26.49543506
"42","Amended-linear","Unaided after-training",17,14,46,8.211998943
"42","Amended-linear","Unaided after-training",18,58,308,67.39944707
"42","Amended-linear","Unaided after-training",19,27,11,37.94803072
"42","Amended-linear","Unaided after-training",20,76,153,77.4691826
"42","Amended-linear","Unaided after-training",22,29,223,32.025804
"42","Amended-linear","Unaided after-training",23,6,95,2.574066669
"42","Amended-linear","Unaided after-training",24,36,270,38.94135999
"42","Amended-linear","Unaided after-training",25,24,51,21.5129421
"42","Amended-linear","Unaided after-training",26,17,168,11.81975862
"42","Amended-linear","Unaided after-training",27,67,310,70.05839109
"42","Amended-linear","Unaided after-training",28,14,70,10.24559966
"42","Amended-linear","Unaided after-training",29,23,110,30.5075162
"42","Amended-linear","Unaided after-training",30,25,39,36.83114208
"42","Amended-linear","Unaided after-training",31,19,103,16.69698532
"42","Amended-linear","Unaided after-training",32,38,316,49.05833397
"42","Amended-linear","Unaided after-training",33,56,313,66.15640197
"42","Amended-linear","Unaided after-training",35,36,229,43.01484344
"42","Amended-linear","Unaided after-training",36,38,35,48.4125778
"42","Amended-linear","Unaided after-training",37,59,319,71.28903148
"42","Amended-linear","Unaided after-training",39,23,273,24.16437499
"42","Amended-linear","Unaided after-training",40,27,85,18.61375399
"42","Amended-linear","Unaided after-training",41,6,158,4.85873659
"42","Amended-linear","Unaided after-training",43,95,192,95.30338916
"42","Amended-linear","Unaided after-training",44,36,166,50.86930753
"42","Amended-linear","Unaided after-training",45,29,220,35.22269604
"42","Amended-linear","Unaided after-training",46,49,190,57.03454048
"42","Amended-linear","Unaided after-training",47,9,33,5.085407953
"42","Amended-linear","Unaided after-training",48,36,60,49.67095426
"42","Amended-linear","Unaided after-training",49,7,36,6.558377493
"42","Amended-linear","Unaided after-training",50,89,305,93.93431574
"42","Amended-linear","Unaided no-training",1,82,4,88.67770757
"42","Amended-linear","Unaided no-training",2,34,11,37.94803072
"42","Amended-linear","Unaided no-training",3,90,305,93.93431574
"42","Amended-linear","Unaided no-training",4,80,302,92.71633417
"42","Amended-linear","Unaided no-training",5,84,304,93.81180033
"42","Amended-linear","Unaided no-training",6,28,5,33.37811929
"42","Amended-linear","Unaided no-training",7,57,308,67.39944707
"42","Amended-linear","Unaided no-training",8,8,21,12.55329039
"42","Amended-linear","Unaided no-training",9,87,306,93.63085336
"42","Amended-linear","Unaided no-training",10,12,36,6.558377493
"42","Amended-linear","Unaided no-training",11,65,310,70.05839109
"42","Amended-linear","Unaided no-training",12,11,31,9.809084419
"42","Amended-linear","Unaided no-training",13,8,33,5.085407953
"42","Amended-linear","Unaided no-training",14,15,46,8.211998943
"42","Amended-linear","Unaided no-training",15,55,9,57.84712957
